timestamp_ms,gpu_util,mem_util,mem_used,mem_total
526992,0,0,16814833664,42949672960
527002,0,0,16814833664,42949672960
527012,0,0,16814833664,42949672960
527022,0,0,16814833664,42949672960
527032,0,0,16814833664,42949672960
527042,0,0,16814833664,42949672960
527052,0,0,16814833664,42949672960
527062,0,0,16814833664,42949672960
527072,0,0,16814833664,42949672960
527082,0,0,16814833664,42949672960
527092,0,0,16814833664,42949672960
527102,0,0,16814833664,42949672960
527112,0,0,16814833664,42949672960
527122,0,0,16814833664,42949672960
527132,0,0,16814833664,42949672960
527142,0,0,16814833664,42949672960
527152,0,0,16814833664,42949672960
527162,0,0,16814833664,42949672960
527172,0,0,16814833664,42949672960
527182,0,0,16814833664,42949672960
527192,6,0,16814833664,42949672960
527202,6,0,16814833664,42949672960
527212,6,0,16814833664,42949672960
527222,6,0,16814833664,42949672960
527232,6,0,16814833664,42949672960
527242,6,0,16814833664,42949672960
527252,6,0,16814833664,42949672960
527262,6,0,16814833664,42949672960
527272,6,0,16814833664,42949672960
527282,6,0,16814833664,42949672960
527292,6,0,16814833664,42949672960
527302,6,0,16814833664,42949672960
527312,6,0,16814833664,42949672960
527322,6,0,16814833664,42949672960
527332,6,0,16814833664,42949672960
527342,6,0,16814833664,42949672960
527352,6,0,16814833664,42949672960
527362,6,0,16814833664,42949672960
527372,6,0,16814833664,42949672960
527382,6,0,16814833664,42949672960
527392,0,0,16814833664,42949672960
527402,0,0,16814833664,42949672960
527412,0,0,16814833664,42949672960
527422,0,0,16814833664,42949672960
527432,0,0,16814833664,42949672960
527442,0,0,16814833664,42949672960
527452,0,0,16814833664,42949672960
527462,0,0,16814833664,42949672960
527472,0,0,16814833664,42949672960
527482,0,0,16814833664,42949672960
527492,0,0,16814833664,42949672960
527502,0,0,16814833664,42949672960
527512,0,0,16814833664,42949672960
527522,0,0,16814833664,42949672960
527532,0,0,16944857088,42949672960
527542,0,0,16944857088,42949672960
527552,0,0,16944857088,42949672960
527562,0,0,16944857088,42949672960
527572,0,0,16944857088,42949672960
527582,0,0,16944857088,42949672960
527592,0,0,16944857088,42949672960
527602,0,0,16944857088,42949672960
527612,0,0,16944857088,42949672960
527622,0,0,16944857088,42949672960
527632,0,0,16944857088,42949672960
527642,0,0,16944857088,42949672960
527652,0,0,16944857088,42949672960
527662,0,0,16944857088,42949672960
527672,0,0,16944857088,42949672960
527682,0,0,16944857088,42949672960
527692,0,0,16944857088,42949672960
527702,0,0,16944857088,42949672960
527712,0,0,16944857088,42949672960
527722,0,0,16944857088,42949672960
527732,0,0,16944857088,42949672960
527742,0,0,16944857088,42949672960
527752,0,0,16944857088,42949672960
527762,0,0,16944857088,42949672960
527772,0,0,16944857088,42949672960
527782,0,0,16944857088,42949672960
527792,6,0,16944857088,42949672960
527802,6,0,16944857088,42949672960
527812,6,0,16944857088,42949672960
527822,6,0,16944857088,42949672960
527832,6,0,16944857088,42949672960
527842,6,0,16944857088,42949672960
527852,6,0,16944857088,42949672960
527862,6,0,16944857088,42949672960
527872,6,0,16944857088,42949672960
527882,6,0,16944857088,42949672960
527892,6,0,16944857088,42949672960
527902,6,0,16944857088,42949672960
527912,6,0,16944857088,42949672960
527922,6,0,16944857088,42949672960
527932,6,0,16944857088,42949672960
527942,6,0,16944857088,42949672960
527952,6,0,16944857088,42949672960
527962,6,0,16944857088,42949672960
527972,6,0,16944857088,42949672960
527982,6,0,16944857088,42949672960
527992,0,0,16944857088,42949672960
